last_name, first_name,player_id,year,slg_percent,on_base_percent,on_base_plus_slg,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,
Pujols, Albert,405395,2019,.430,.305,.734,88.3,12.5,26.5,5.8,36.6,
Cabrera, Miguel,408234,2019,.398,.346,.744,90.4,12.3,37.7,6.7,44.6,
Mathis, Jeff,425772,2019,.224,.209,.433,86.1,16.9,29.6,1.4,26.4,
Choo, Shin-Soo,425783,2019,.455,.371,.826,91.9,9.1,32.1,9,48.7,
Wainwright, Adam,425794,2019,.220,.169,.389,87.9,14.6,27,0,22.2,
Greinke, Zack,425844,2019,.580,.286,.866,88.9,5.9,33.3,11.9,31,
Molina, Yadier,425877,2019,.399,.312,.711,87.4,13.9,40.4,3.8,35.1,
Cano, Robinson,429664,2019,.428,.307,.736,90.9,7.4,33.6,7.4,46.3,
Encarnacion, Edwin,429665,2019,.531,.344,.875,90.2,22.5,34.3,12.9,42.9,
Jones, Adam,430945,2019,.414,.313,.727,86.1,13.4,31.3,6.7,31,
Martin, Russell,431145,2019,.330,.337,.667,88.2,11.2,25.8,5.3,34,
Granderson, Curtis,434158,2019,.356,.281,.637,88.8,19.5,38,7.2,35.2,
Ramirez, Hanley,434670,2019,.327,.298,.625,88.9,6.3,50,6.3,43.8,
Sanchez, Anibal,434671,2019,.115,.107,.223,78.6,-1.5,25,0,0,
Morales, Kendrys,434778,2019,.253,.313,.566,91.3,9.5,29,6.9,44.8,
Kendrick III, Howie,435062,2019,.572,.395,.966,91.7,10.8,36.9,11.4,48.3,
Kinsler, Ian,435079,2019,.368,.278,.646,84.3,17.3,33.7,2,22.9,
McCann, Brian,435263,2019,.412,.323,.734,88.8,11.4,32.2,5.7,35.2,
Walker, Neil,435522,2019,.395,.344,.738,86.4,12,39.8,6.5,31.6,
Suzuki, Kurt,435559,2019,.486,.324,.809,86,18.9,39.7,6.5,32.4,
Desmond, Ian,435622,2019,.479,.309,.788,90.9,8.7,32.4,10.4,42.5,
Cruz Jr., Nelson,443558,2019,.639,.392,1.030,93.7,13.1,38.3,19.9,51.5,
Peralta, David,444482,2019,.461,.343,.804,90.1,6.4,29.1,5.4,40.9,
Pina, Manny,444489,2019,.411,.313,.724,88.5,16.2,44,8.3,34.3,
Jay, Jon,445055,2019,.315,.302,.617,83.1,5.8,36.2,1.4,12.8,
Prado, Martin,445988,2019,.294,.265,.559,87,8.4,31.9,0.5,28.6,
Duda, Lucas,446263,2019,.324,.252,.576,91.5,22.5,32,12,45.3,
Wieters, Matt,446308,2019,.435,.268,.702,88.8,13.8,31.7,7.3,34.1,
Longoria, Evan,446334,2019,.437,.325,.762,89.7,14,35.8,7.5,40.8,
Cozart, Zack,446359,2019,.144,.178,.322,85.9,21.6,31,1.2,21.4,
Rodriguez, Sean,446481,2019,.375,.338,.713,88.4,14,28.9,5.3,37.3,
Reynolds, Mark,448602,2019,.311,.290,.601,88.9,17.5,33.3,6.2,37,
Davis, Chris,448801,2019,.326,.276,.601,89.1,14.1,39.8,10.5,39.2,
Zobrist, Ben,450314,2019,.313,.358,.671,85.8,5.3,25,0.8,23.4,
Fowler, Dexter,451594,2019,.409,.345,.754,85.5,13.1,40.6,7.4,28.8,
Flowers, Tyler,452095,2019,.413,.319,.733,90.1,11.1,31.5,11.3,41.1,
Pence, Hunter,452254,2019,.552,.358,.910,91.5,9.9,36.1,9.1,42.6,
Lester, Jon,452657,2019,.292,.264,.556,86.3,4.9,28.6,0,21.4,
Cabrera, Asdrubal,452678,2019,.441,.342,.783,89.1,14.4,37.3,5.7,35.3,
Scherzer, Max,453286,2019,.182,.164,.346,87.2,-7.5,20.6,0,20.6,
Arrieta, Jake,453562,2019,.178,.160,.338,87,20.7,30,0,26.7,
Blackmon, Charlie,453568,2019,.576,.364,.940,88.7,14.6,36.8,8.3,40.3,
Frazier, Todd,453943,2019,.443,.329,.772,88.3,17.2,34,7,38.3,
Iannetta, Chris,455104,2019,.417,.311,.728,92.1,8.7,36.3,14.3,51.6,
Maldonado, Martin,455117,2019,.378,.291,.670,88,12.7,25.6,7.2,34.2,
Chirinos, Robinson,455139,2019,.443,.346,.788,87,16.9,35.5,7.7,37,
Markakis, Nick,455976,2019,.420,.356,.776,91.2,7.3,34.1,3,44.3,
Castillo, Welington,456078,2019,.417,.267,.684,89.5,13.2,30.4,11.4,42.4,
Kratz, Erik,456124,2019,.204,.170,.374,85.7,21.2,20,0,28.6,
Nunez, Eduardo,456488,2019,.305,.241,.547,88.1,5.9,23.1,1.4,33.3,
Pearce, Steve,456665,2019,.258,.242,.501,88.5,12.8,35.6,5.1,33.9,
Cain, Lorenzo,456715,2019,.372,.324,.696,89.5,6.9,31.1,4.1,42.1,
Solano, Donovan,456781,2019,.456,.360,.815,87,14.5,46.4,4.2,43.1,
McCutchen, Andrew,457705,2019,.457,.378,.834,90.6,12.7,32.9,7.3,40.9,
Upton, Justin,457708,2019,.416,.309,.724,87.2,18.5,35.6,11.6,37,
Maybin, Cameron,457727,2019,.494,.364,.858,89.4,11.8,35.9,10.2,39.5,
Turner, Justin,457759,2019,.509,.372,.881,90.3,17.8,38.6,7.8,43,
Posey III, Buster,457763,2019,.368,.319,.687,88.6,9.1,32.4,4.8,36.3,
Bruce, Jay,457803,2019,.523,.261,.784,90.2,21.6,33.8,13.4,43.7,
Votto, Joey,458015,2019,.411,.357,.768,88.9,15.2,40.7,6.9,38.2,
Gardner, Brett,458731,2019,.503,.325,.829,87.7,13.9,28.8,3.9,32.6,
Joyce, Matt,459964,2019,.450,.408,.858,87.7,16.8,38.1,6.5,33.5,
Hundley, Nick,460026,2019,.357,.233,.590,84.6,16.1,26.9,1.9,28.6,
Braun, Ryan,460075,2019,.505,.341,.846,91.5,7.3,33.3,9.5,45.3,
Gordon, Alex,460086,2019,.396,.344,.740,88.7,9.3,33.5,5.4,38.4,
Gomez, Carlos,460576,2019,.337,.273,.610,88.8,20.5,30.5,11.9,33.9,
Kemp, Matt,461314,2019,.283,.210,.493,87.3,13.6,35.7,2.4,30,
Andrus, Elvis,462101,2019,.393,.313,.707,88.4,7.2,32.5,3.5,34.8,
Cervelli, Francisco,465041,2019,.348,.300,.648,86.9,12,35.6,5.9,31.7,
Cabrera, Melky,466320,2019,.399,.312,.712,88.2,8.9,32.8,2.1,33,
Sandoval, Pablo,467055,2019,.507,.311,.818,89.8,10.9,37.1,11.4,44.7,
Ramos, Wilson,467092,2019,.416,.351,.768,90,-0.2,25.8,4.7,42.6,
Santana, Carlos,467793,2019,.515,.397,.911,91.8,11.7,29.1,9.6,44.9,
Parra, Gerardo,467827,2019,.391,.292,.683,86.2,10.2,35.8,4.6,21.6,
Gonzalez, Carlos,471865,2019,.283,.289,.572,87.6,1.4,28.4,6.3,34.7,
Mercer, Jordy,474568,2019,.438,.310,.747,86.9,13.2,37.2,6.5,36.2,
Belt, Brandon,474832,2019,.403,.339,.742,87.3,22.4,41.4,8.7,35.7,
Alonso, Yonder,475174,2019,.346,.296,.641,88.2,14,32.6,5.4,39.6,
Smoak, Justin,475253,2019,.406,.342,.748,90.3,16.7,37.5,11,39.8,
Zimmerman, Ryan,475582,2019,.415,.321,.736,91.4,9.7,32.8,7.5,49.3,
Kershaw, Clayton,477132,2019,.122,.092,.215,83.4,5.7,6.3,0,10.9,
Avila, Alex,488671,2019,.421,.353,.774,91.4,9.4,42.7,18.8,49,
Brantley Jr., Michael,488726,2019,.503,.372,.875,88.8,10.6,36.3,5.5,37.3,
Castro, Jason,488771,2019,.435,.331,.766,91.8,14.4,41.7,17.2,47,
Hernandez, Gorkys,491676,2019,.245,.211,.455,80.5,11.5,34.2,2.6,23.7,
Sucre, Jesus,491696,2019,.242,.269,.511,88,7.5,36.7,0,26.5,
Gurriel, Yuli,493329,2019,.541,.343,.884,89.3,14.3,33.5,3.6,38.1,
Beckham, Gordon,493596,2019,.372,.271,.643,86.2,14.1,36.8,9,36.8,
Rodriguez, Ronny,500135,2019,.438,.252,.690,88.8,16.2,29.1,7.5,40.2,
Solarte, Yangervis,500208,2019,.315,.244,.559,82.9,6.9,37.9,3.4,22.4,
Rojas, Miguel,500743,2019,.379,.331,.710,87.4,9.1,31.9,2.6,28.8,
Quintana, Jose,500779,2019,.111,.079,.190,81.4,-8.6,8.3,0,11.4,
Escobar, Eduardo,500871,2019,.511,.320,.831,87.8,18.4,38.6,7,31.4,
Martinez, Jose,500874,2019,.410,.340,.751,89.1,7.3,36.6,7.1,39.8,
Adrianza, Ehire,501303,2019,.416,.343,.759,86.6,14.9,36.9,3.6,28,
Lagares, Juan,501571,2019,.326,.277,.603,88.3,11.2,33.3,3.2,34.4,
Freese, David,501896,2019,.599,.403,1.002,91.5,11,36.4,15.3,50.4,
Davis, Khris,501981,2019,.387,.293,.679,90.2,13.2,31.2,9.8,40.6,
Pham, Tommy,502054,2019,.450,.369,.818,90.9,5.2,29.7,7.9,45,
Martinez, J.D.,502110,2019,.557,.382,.939,91.3,12.5,40.5,11.5,47.9,
Negron, Kristopher,502117,2019,.338,.293,.630,84.8,9.9,33.3,3.9,23.5,
Samardzija, Jeff,502188,2019,.160,.107,.267,88.1,-5,19.2,0,23.1,
Reddick, Josh,502210,2019,.409,.316,.726,86.1,15.8,36,3.4,29.4,
Freeman, Mike,502273,2019,.390,.352,.742,85.6,8.9,35.7,2.4,27.8,
Dyson, Jarrod,502481,2019,.320,.312,.632,83.9,9.6,29.3,1.6,21.8,
Murphy, Daniel,502517,2019,.452,.326,.778,86.3,14.8,36.7,2.4,28.3,
Goldschmidt, Paul,502671,2019,.476,.345,.820,90.2,15.5,36.2,11.3,42.8,
Gonzalez, Marwin,503556,2019,.414,.322,.736,90.7,11,35.1,6.4,44,
Darvish, Yu,506433,2019,.089,.113,.202,89.4,-2.3,13.8,3.4,37.9,
Leon, Sandy,506702,2019,.297,.246,.543,85.3,21.5,32.3,1.5,25,
Altuve, Jose,514888,2019,.550,.352,.902,87.4,9.7,28.2,8.1,34.5,
Hernandez, Cesar,514917,2019,.408,.333,.741,86.1,9.5,31.8,2.7,28.3,
Segura, Jean,516416,2019,.420,.322,.742,88.2,7.2,31,3.2,32.9,
Castro, Starlin,516770,2019,.436,.300,.736,88.5,11,29.2,6.2,37.7,
Marte, Starling,516782,2019,.503,.341,.844,88.6,8.2,31.3,8,38.6,
Bumgarner, Madison,518516,2019,.222,.224,.446,91,15.3,22.2,7.4,48.1,
Culberson, Charlie,518586,2019,.437,.292,.729,88.3,13.2,39.8,7.5,30.1,
d'Arnaud, Travis,518595,2019,.433,.312,.745,90,14.6,33.8,7.7,39.7,
Descalso, Daniel,518614,2019,.250,.268,.518,88.8,11.4,31,4.4,31,
Dietrich, Derek,518618,2019,.462,.327,.789,87.2,20.7,34.3,10.1,31.4,
Donaldson, Josh,518626,2019,.521,.379,.900,92.9,13.3,33.3,15.7,50.5,
Freeman, Freddie,518692,2019,.549,.389,.938,89.7,14.4,40,12.3,42.5,
Grandal, Yasmani,518735,2019,.468,.380,.848,90.7,14.2,37.5,11.3,41.8,
Heyward, Jason,518792,2019,.429,.343,.772,88.8,11.3,31.8,5.7,36.5,
Kelly, Merrill,518876,2019,.019,.050,.069,84.5,-8.8,9.1,0,9.1,
LeMahieu, DJ,518934,2019,.518,.374,.892,91.9,6.5,35.2,7.5,48.3,
Lucroy, Jonathan,518960,2019,.355,.305,.660,86.9,12.5,31,2.9,32.5,
Moreland, Mitch,519048,2019,.507,.328,.835,90.8,10.2,32.7,11.5,45.7,
Moustakas, Mike,519058,2019,.516,.329,.845,89.5,17.4,32.3,10.3,40.8,
Rizzo, Anthony,519203,2019,.520,.405,.924,89,12.6,36.8,6.8,37,
Romine, Austin,519222,2019,.439,.308,.747,88.5,10.9,29.4,6.7,40.2,
Sogard, Eric,519299,2019,.457,.351,.808,85.7,19.3,40.7,2.1,20.4,
Stanton, Giancarlo,519317,2019,.492,.403,.894,92.7,7.9,36.1,25,47.2,
Thames, Eric,519346,2019,.505,.346,.851,90.9,19,36,8.9,44.2,
Vogt, Stephen,519390,2019,.490,.314,.804,89.8,22.4,37.3,10.4,41.1,
Galvis, Freddy,520471,2019,.438,.295,.733,88.8,14.8,31.8,5.8,36.1,
Forsythe, Logan,523253,2019,.353,.324,.678,89.2,12.3,39.7,5.5,40.1,
Flores, Wilmer,527038,2019,.487,.361,.848,87.4,16.4,36.6,5.1,30.6,
Puello, Cesar,527049,2019,.384,.354,.738,86.3,-3.5,28.4,6.8,26.1,
Teheran, Julio,527054,2019,.127,.100,.227,84.2,10.8,19.4,0,27.8,
Tovar, Wilfredo,541600,2019,.253,.239,.492,86.6,6.9,36.8,0,29.4,
Garcia, Avisail,541645,2019,.464,.332,.796,89.5,9.8,34.1,11.7,40.3,
Perez, Hernan,541650,2019,.379,.260,.639,88.5,9.3,27.8,4.1,35.9,
Inciarte, Ender,542255,2019,.397,.343,.740,83,9.7,35.2,1.9,17.6,
Ozuna, Marcell,542303,2019,.472,.328,.800,91.8,13.4,33.3,12.1,48.5,
Villar, Jonathan,542340,2019,.453,.338,.791,88.9,8.2,30.3,6.8,37.1,
Ortega, Rafael,542364,2019,.307,.271,.578,86.6,13.9,34.8,4.5,27.3,
Santana, Danny,542454,2019,.534,.323,.857,91.4,13.5,37.8,9.5,43.6,
Aguilar, Jesus,542583,2019,.389,.322,.711,89.4,13.8,33.8,7.5,38.3,
Beckham, Tim,542921,2019,.461,.293,.753,87.2,10.8,33.7,8.4,33.8,
Berti, Jon,542932,2019,.406,.348,.755,87,5.7,32.1,3.8,38.7,
Broxton, Keon,542979,2019,.275,.241,.516,88.1,10.3,28.2,5.8,30.1,
Crawford, Brandon,543063,2019,.350,.304,.654,87.8,8.2,36.7,5.4,35.2,
Cron, C.J.,543068,2019,.469,.311,.780,91.1,12.8,34,15,45,
DeSclafani, Anthony,543101,2019,.109,.105,.214,89.5,-7.2,13.8,0,28.6,
Dickerson, Alex,543105,2019,.489,.332,.820,89.9,16.3,37.6,9,43.6,
Federowicz, Tim,543148,2019,.347,.205,.551,90.4,19.2,42.6,8.5,42.6,
Galloway, Isaac,543194,2019,.185,.167,.352,85.6,15.2,37.8,5.4,27,
Gomes, Yan,543228,2019,.389,.316,.704,87.6,18.1,32,6.9,36.1,
Gray, Sonny,543243,2019,.196,.150,.346,84.8,-12.3,5.1,0,13.2,
Grossman, Robbie,543257,2019,.348,.334,.682,87.7,12.2,36,2.4,31,
Harrison, Josh,543281,2019,.263,.218,.480,86,19.5,29.5,4.5,28.2,
Hendricks, Kyle,543294,2019,.167,.172,.339,86,5.4,15.6,0,18.8,
Herrmann, Chris,543302,2019,.274,.277,.550,88.7,6.7,26.8,7.1,32.1,
Hicks, Aaron,543305,2019,.443,.325,.769,89.7,13.6,26.3,9.2,37.1,
Hicks, John,543308,2019,.379,.240,.620,87.9,16.2,34.1,6.6,29.9,
Higashioka, Kyle,543309,2019,.464,.211,.675,89.8,17.7,35.5,9.7,38.7,
Hosmer, Eric,543333,2019,.425,.310,.735,90.8,2.1,29.1,7.2,46,
Joseph, Corban,543377,2019,.250,.191,.441,87.3,9.3,28.3,1.9,26.4,
Kipnis, Jason,543401,2019,.410,.301,.712,88.1,14.1,33.1,5.5,34.4,
McCann, James,543510,2019,.460,.328,.788,90.1,10.9,35.3,8.9,43.8,
Miller, Brad,543543,2019,.565,.329,.894,92.3,18,26.6,12.8,45.8,
Nola, Austin,543592,2019,.454,.341,.795,87.4,16.3,35.6,4,35.6,
Rendon, Anthony,543685,2019,.598,.412,1.010,90.4,19.5,38.7,12,46.6,
Semien, Marcus,543760,2019,.522,.369,.892,88.9,15.1,33.6,8.5,38.1,
Shaw, Travis,543768,2019,.270,.281,.551,89.1,24.5,34,7.1,37.9,
Shuck, JB,543776,2019,.255,.333,.589,86.7,-0.1,26.3,0,28.9,
Springer III, George,543807,2019,.591,.383,.974,89.8,10.5,31.6,14.1,44.8,
Strange-Gordon, Dee,543829,2019,.359,.302,.660,84.2,5.8,28.2,0,19,
Vazquez, Christian,543877,2019,.477,.319,.796,89.4,13.3,37.2,5.9,40.1,
Wong, Kolten,543939,2019,.423,.357,.780,86.2,12.8,28.1,2.2,25.4,
Gregorius, Didi,544369,2019,.441,.276,.718,88.2,17.9,28.9,5.5,35.8,
Garcia, Leury,544725,2019,.378,.304,.682,88.2,6.2,30.3,3.8,29.9,
Strasburg, Stephen,544931,2019,.222,.188,.410,88,-3.9,26.9,1.9,28.8,
Vargas, Ildemaro,545121,2019,.413,.299,.712,87.1,3.2,25.8,3.4,30.3,
Grichuk, Randal,545341,2019,.457,.280,.738,89.3,16,31.5,8.5,39.5,
Marisnick, Jake,545350,2019,.411,.286,.697,86.7,11.5,27,4,31.2,
Stassi, Max,545358,2019,.167,.211,.378,89.3,12.4,21.2,3.5,41,
Trout, Mike,545361,2019,.645,.438,1.083,90.9,22.2,44.1,18.9,44.1,
Herrera, Odubel,546318,2019,.341,.288,.629,88,11,36.2,4.3,30.9,
Almora Jr., Albert,546991,2019,.381,.267,.648,86.3,8.5,31,4.6,27.5,
Ruiz, Rio,547004,2019,.376,.305,.681,88.4,11.3,33.7,2.8,36.5,
Delmonico, Nicky,547170,2019,.286,.265,.550,87,15.9,28.9,7.9,34.2,
Wolters, Tony,547172,2019,.329,.336,.664,85.3,10.1,37.5,0,19.7,
Lorenzen, Michael,547179,2019,.313,.283,.596,96.5,0.2,25.8,3.2,64.3,
Harper, Bryce,547180,2019,.510,.372,.882,91.9,13.7,37.6,14.8,45.6,
Perez, Roberto,547379,2019,.452,.316,.769,90.2,5.7,32.6,11,41.3,
Ryu, Hyun Jin,547943,2019,.235,.179,.414,86.9,4,15,5,15,
Martin, Leonys,547982,2019,.343,.273,.616,87.3,16.9,27.3,6.2,27.3,
Abreu, Jose,547989,2019,.503,.330,.834,92.1,11,35.2,12.6,48,
Diaz, Elias,553869,2019,.307,.295,.602,88.1,9.2,29.5,2.4,34.3,
Narvaez, Omar,553882,2019,.460,.353,.813,85.5,17.9,40.4,5.3,28.1,
Astudillo, Willians,553902,2019,.379,.299,.678,85.8,15.3,38.2,2.7,31.3,
Suarez, Eugenio,553993,2019,.572,.358,.930,89.3,17.7,38,13.8,40.8,
Wheeler, Zack,554430,2019,.298,.250,.548,78.6,2,29.3,2.4,14.6,
Polanco, Gregory,570256,2019,.425,.299,.724,89.5,19.2,31.7,9.6,30.4,
Santana, Domingo,570267,2019,.441,.327,.769,89,11.3,40.1,12.1,42.1,
Gonzalez, Erik,570481,2019,.317,.295,.612,87.4,4.5,28.4,2.8,27.8,
Urshela, Gio,570482,2019,.534,.355,.889,90.6,13.6,36.5,7,41.8,
Sanchez, Yolmer,570560,2019,.321,.314,.634,87.1,14.3,31.6,1,27,
Schoop, Jonathan,570731,2019,.473,.304,.777,87.6,12.4,35.5,8.8,38.5,
Adams, Matt,571431,2019,.465,.276,.741,88.6,19.6,39.8,14.8,43.9,
Altherr, Aaron,571437,2019,.164,.136,.300,85.3,16.8,32.4,5.4,21.6,
Arenado, Nolan,571448,2019,.583,.379,.962,89.4,17.7,34.6,8,37.6,
Barnhart, Tucker,571466,2019,.380,.327,.707,86.4,11.8,32.8,3,27.9,
Bour, Justin,571506,2019,.364,.259,.623,89.3,10.4,29,11,42.9,
Corbin, Patrick,571578,2019,.108,.125,.233,81.9,-5.8,16.7,0,11.9,
Farmer, Kyle,571657,2019,.410,.279,.689,85.4,17.1,32,5.6,29.7,
Gennett, Scooter,571697,2019,.323,.245,.568,86.3,13.2,40.4,2.1,25.5,
Goodwin, Brian,571718,2019,.470,.325,.795,87.6,18.4,38.5,6.3,33.3,
Hamilton, Billy,571740,2019,.275,.286,.561,80.5,15.9,31.2,0,7.5,
Haniger, Mitch,571745,2019,.463,.314,.778,88.4,17.9,31.7,11.4,40.9,
Hernandez, Enrique,571771,2019,.411,.304,.715,88.3,19.4,35.5,5.6,34.5,
Holt, Brock,571788,2019,.402,.369,.771,87.4,11.1,29.6,1.5,30.5,
Lamb, Jake,571875,2019,.353,.323,.676,90.7,14.2,33.6,8.2,42.5,
Maile, Luke,571912,2019,.235,.202,.437,84.7,13.2,31.8,4.5,28.4,
Matz, Steven,571927,2019,.281,.213,.494,83.6,8.1,27.3,2.3,18.2,
Mikolas, Miles,571945,2019,.153,.129,.282,81.6,5,20,0,23.5,
Muncy, Max,571970,2019,.515,.374,.889,89.8,14.5,38.9,12,43.4,
Murphy, John Ryan,571974,2019,.413,.243,.656,87.9,18.1,44.4,11.1,27.8,
Myers, Wil,571976,2019,.418,.320,.739,90.2,12.2,32.7,11.2,41.4,
Naquin, Tyler,571980,2019,.467,.323,.790,90.8,12.6,32.5,9,38.9,
Owings, Chris,572008,2019,.233,.209,.443,86.9,8.5,25.5,6.9,31.4,
Phegley, Josh,572033,2019,.411,.281,.692,84.1,17.1,34.5,3.1,24.1,
Piscotty, Stephen,572039,2019,.412,.308,.720,89.1,12.5,31.4,7.2,40.8,
Pollock, AJ,572041,2019,.468,.327,.795,90.6,13.7,29.8,8,39.9,
Rickard, Joey,572073,2019,.357,.312,.669,84.7,17.6,32.2,3.4,21.2,
Seager, Kyle,572122,2019,.468,.321,.789,89.5,18.4,36.9,8.4,39.7,
Taylor, Michael A.,572191,2019,.364,.299,.663,91.5,8.9,32.1,7.1,42.9,
Voit III, Luke,572228,2019,.464,.378,.842,89.7,12.7,38.9,13.2,41.2,
Walker, Christian,572233,2019,.476,.348,.825,91.1,14.8,34.1,13.1,48.8,
Zunino, Mike,572287,2019,.312,.232,.544,88.4,19.2,26.8,11.3,36.9,
Goins, Ryan,572365,2019,.347,.331,.679,87.4,7.8,27.7,1,32.7,
Carpenter, Matt,572761,2019,.392,.333,.725,88,19.3,36.2,7.2,31.1,
Dickerson, Corey,572816,2019,.565,.341,.906,87.1,15.9,42.5,8.2,35.6,
Dozier, Brian,572821,2019,.430,.340,.771,88.5,19,32.4,6.7,35.4,
Garneau, Dustin,572863,2019,.407,.347,.754,84.5,20.7,20.3,4.7,25,
Saladino, Tyler,573135,2019,.215,.197,.413,88.2,4.7,30.8,5.1,41,
Yastrzemski, Mike,573262,2019,.518,.333,.851,89.6,19.5,36.9,11.2,42.9,
Contreras, Willson,575929,2019,.533,.355,.888,88.5,7.5,31.2,11.5,41.5,
Gyorko, Jedd,576397,2019,.250,.248,.498,85.8,16.3,26.5,4.4,32.4,
Iglesias, Jose,578428,2019,.407,.317,.724,84.1,7.1,29.7,2.3,24.2,
Hechavarria, Adeiny,588751,2019,.443,.299,.742,87.5,11.9,30.8,5.8,29.6,
Osuna, Jose,591741,2019,.456,.309,.765,89.2,9.8,32.3,5.1,37.4,
Valera, Breyvic,591971,2019,.383,.308,.691,85.9,17.2,37.5,0,30,
Austin, Tyler,592122,2019,.409,.296,.705,91.7,14.9,27.3,15.9,48.8,
Bryant, Kris,592178,2019,.521,.382,.903,87.6,19.2,35.8,9.3,34.1,
Canha, Mark,592192,2019,.517,.396,.913,89.1,15.2,32.5,9.8,40.7,
Casali, Curt,592200,2019,.411,.331,.741,87.2,18.5,42.4,6,31,
Castellanos, Nick,592206,2019,.525,.337,.863,88.9,13.9,39.8,10.9,41.5,
DeShields, Delino,592261,2019,.347,.319,.666,86.9,13.5,34.1,2.2,24.3,
Drury, Brandon,592273,2019,.380,.262,.642,86.9,13.8,36.7,9.1,36.7,
Gamel, Ben,592325,2019,.373,.337,.710,88.2,9.9,35.4,3.8,38,
Goodrum, Niko,592348,2019,.421,.322,.743,89.3,13,36.9,6.3,41.7,
Gray, Jon,592351,2019,.064,.102,.166,77.2,1.5,11.8,0,8.8,
Healy, Ryon,592387,2019,.456,.289,.744,89.6,17,33.1,9,39.2,
Holaday, Bryan,592407,2019,.435,.341,.776,88.2,11.4,33.3,1,34.4,
Jones, JaCoby,592444,2019,.430,.309,.739,91.7,14.2,35,10.7,47.8,
Judge, Aaron,592450,2019,.540,.380,.920,96,11.2,39.1,19.7,58.4,
Machado, Manny,592518,2019,.462,.334,.796,91.2,13,31.2,8,43.7,
Moran, Colin,592567,2019,.429,.322,.751,88.2,12.5,37.1,7.4,34.8,
Pederson, Joc,592626,2019,.538,.339,.876,91.2,15.6,31.4,10.3,43.5,
Ray, Robbie,592662,2019,.073,.067,.139,79.5,-13.9,12.5,0,6.3,
Realmuto, J.T.,592663,2019,.493,.327,.820,90.3,14.3,35,8.7,41.2,
Renfroe, Hunter,592669,2019,.489,.289,.778,89.9,19.1,32.2,12,39.4,
Rivera, Yadiel,592680,2019,.217,.258,.474,89.3,1.6,17.5,0,35,
Rosario, Eddie,592696,2019,.500,.300,.800,89.2,16.8,33.2,8.5,36,
Simmons, Andrelton,592743,2019,.364,.309,.673,87.8,9.5,18.8,1.7,33.6,
Syndergaard, Noah,592789,2019,.200,.130,.330,88.2,21.7,31.6,15.8,42.1,
Wilkerson, Stevie,592859,2019,.383,.285,.668,86.3,11.1,33.5,3.6,30.4,
Yelich, Christian,592885,2019,.671,.429,1.100,93.3,11.3,33.2,15.8,49.1,
Merrifield, Whit,593160,2019,.463,.348,.811,87,15.5,41.5,4.3,29.1,
Bogaerts, Xander,593428,2019,.555,.384,.939,90.5,13.3,34.7,8.4,43.9,
Hernandez, Marco,593523,2019,.338,.277,.615,87,6.4,26.2,1.9,23.3,
Alberto, Hanser,593643,2019,.422,.327,.749,84.4,11.9,32.5,2.9,18.5,
Polanco, Jorge,593871,2019,.485,.355,.840,88,19.1,41.6,6.7,33.1,
Sano, Miguel,593934,2019,.576,.346,.923,94.4,15.9,36,21.2,57.2,
Herrera, Rosell,594011,2019,.314,.286,.600,87.9,11.8,26.6,2.5,27.8,
Difo, Wilmer,594694,2019,.313,.313,.625,83.9,10.1,34,0,19.4,
Calhoun, Kole,594777,2019,.467,.324,.792,89.5,14.9,35.5,11.2,42.3,
deGrom, Jacob,594798,2019,.323,.243,.566,85.7,1.6,21.3,2.1,29.5,
Duvall, Adam,594807,2019,.567,.315,.882,90.7,25.6,30.5,14.6,31.7,
Eaton, Adam,594809,2019,.428,.360,.787,88.9,15.3,33.9,3.8,34.3,
Garcia, Greg,594824,2019,.354,.363,.717,85.8,4.3,29,2.6,27,
Gosselin, Phil,594838,2019,.308,.294,.602,88.6,15.1,30.6,6.1,36.7,
Palka, Daniel,594953,2019,.179,.194,.372,87.4,15,22.4,6.1,34.7,
Schebler, Scott,594988,2019,.222,.253,.475,86.5,7.2,18.5,3.7,26.5,
Kiermaier, Kevin,595281,2019,.398,.277,.675,89.2,6.9,26.4,5.5,37.7,
Knapp, Andrew,595284,2019,.324,.313,.636,89.2,16.1,36.4,9.1,42,
Riddle, JT,595375,2019,.371,.230,.601,88.9,9.9,30,8.9,30,
Wallach, Chad,595453,2019,.375,.333,.708,89.8,14.3,27.8,13.9,38.9,
Alfaro, Jorge,595751,2019,.425,.312,.736,90.7,4.6,32.3,11.1,44.9,
Profar, Jurickson,595777,2019,.410,.301,.711,86.6,13.9,28.9,6.2,30.7,
Baez, Javier,595879,2019,.531,.316,.847,91.1,7.7,36.3,12.7,43.6,
Cave, Jake,595909,2019,.455,.351,.805,90.5,7.4,38.3,12.5,43.8,
Gallagher, Cam,595956,2019,.365,.310,.675,86.3,12.8,38,2,24,
Hedges, Austin,595978,2019,.311,.251,.562,86.7,21.6,32,8.3,32.5,
Heineman, Scott,595981,2019,.373,.306,.679,87.4,10.7,32.7,1.8,36.4,
Kramer, Kevin,596012,2019,.190,.260,.450,86.2,20.1,40.7,7.4,37,
Lindor, Francisco,596019,2019,.518,.335,.853,91,12.3,29.8,7.5,41,
Odor, Rougned,596059,2019,.439,.282,.721,91.1,17.9,30.6,13.6,45.6,
Slater, Austin,596103,2019,.417,.333,.750,88.7,3.5,35.8,10.1,49.1,
